Event year,landslide category,landslide trigger,landslide size,fatality_count,injury_count,longitude (decimal degrees),latitude (decimal degrees)
2008,2,30,200,0,0,-91.596,15.376
2015,2,30,100,0,0,-111.4876,36.9346
2010,1,30,200,0,0,11.5224,47.422
2010,2,30,100,0,0,-91.2718,43.6229
2015,1,30,200,0,0,117.1589,5.6249
2015,1,10,200,38,1,119.8323,28.4712
2015,1,10,200,0,0,-90.4997,14.617
2012,1,30,200,0,0,76.0376,11.405
2015,1,30,200,0,0,74.79428356,33.9548314
2010,1,30,200,2,0,115.3324,-8.2505
2014,1,40,300,0,0,49.7597,40.4825
2011,1,30,300,13,0,-72.2853,18.5135
2011,1,30,200,0,0,124.996,11.2411
2009,1,30,200,0,0,-2.6551,56.7325
2007,1,10,200,0,0,91.27,25.52
2016,1,30,200,1,0,124.8124897,1.454483511
2015,1,20,200,0,0,109.8113,-7.4011
2011,1,30,300,0,0,95.0827,21.3354
2007,1,10,300,0,0,76.6953,11.4046
2016,1,30,200,4,0,125.5861164,3.512126947
2015,1,30,100,0,0,-123.0073,46.0951
2016,1,30,200,0,0,-70.901,48.4526
2013,1,30,200,1,0,114.57,29.3755
2012,1,10,200,0,0,-76.414,18.1041
2012,1,10,200,1,0,121.0709,14.5854
2010,1,30,200,0,0,123.8955,10.3156
2014,1,10,200,0,0,91.7652,26.1964
2015,1,20,100,4,1,39.5664,-4.1665
2015,1,20,100,4,2,74.0301,34.0886
2016,2,10,200,0,0,-122.4967,48.7583
2016,1,10,100,0,0,-8.6238,42.8629
2010,1,30,200,4,0,113.5973,24.8111
2014,2,30,100,0,0,-121.3216,46.9468
2011,1,10,200,4,0,128.1635,-3.7053
2013,1,10,200,0,0,-83.373,35.5898
2013,1,10,200,0,0,79.0579,30.4091
2009,1,30,200,0,0,98.55613004,10.00349068
2016,1,20,200,0,0,87.3215,26.8772
2014,2,10,300,6,0,-76.9857,1.8362
2010,2,30,200,0,0,-70.939,42.6428
2010,1,30,300,36,0,105.7301,33.7397
2010,1,30,200,0,0,44.6241,40.9341
2010,2,30,200,0,0,16.56566431,38.89801323
2011,1,30,100,0,0,-122.4112,47.9151
2013,1,30,200,0,0,76.973,31.7017
2010,1,30,200,5,0,109.9349,-7.2337
2008,1,10,200,0,0,-90.4312,38.9716
2011,1,30,200,0,0,123.8538,10.3281
2009,1,30,300,10,0,-70.233,-13.917
2015,1,30,100,3,0,91.8177,22.3913
2014,1,30,200,0,0,-89.1666,14.4579
2015,1,10,200,0,0,-82.0513,8.5121
2010,1,30,200,0,0,78.4354,31.645
2013,1,10,200,0,0,-91.3681,39.7245
2015,1,30,200,0,0,88.456,27.0678
2012,1,30,300,10,0,-76.2146,1.8702
2010,1,30,200,0,0,-43.2357,-22.9509
2007,1,10,200,15,0,88.28121204,27.06826195
2014,1,30,200,0,0,110.1775,-7.2986
2016,1,10,200,0,0,-115.6031,45.8288
2010,2,30,200,7,0,-67.8317,-16.4158
2016,1,30,100,0,2,-0.4118,51.6753
2010,1,30,200,0,0,74.0256,34.09
2013,1,30,200,1,0,105.5661,30.5386
2012,1,10,200,2,0,113.0054,28.3527
2015,1,10,100,0,0,-84.0771,9.9402
2014,1,10,200,7,1,110.6799,36.0938
2015,2,30,100,0,0,-84.4639,39.1252
2012,1,30,200,0,0,-159.3409,22.0377
2015,1,20,100,0,0,-84.6089,10.44
2015,1,20,200,0,0,94.1913,24.4265
2013,2,30,200,0,0,-111.765,40.4679
2012,1,30,200,2,0,115.1365,-8.2664
2011,1,30,200,2,0,82.1279,28.3594
2016,1,30,200,0,0,108.5624,-7.4053
2016,2,30,200,0,0,72.9071,40.8894
2013,1,10,200,2,3,81.3,29.0508
2014,2,30,100,0,0,-121.5163,46.8734
2008,1,10,200,0,0,-77.6613,-9.2965
2012,1,30,200,4,0,-75.5829,1.7519
2015,2,30,200,0,0,-72.7216,42.3902
2014,1,10,200,0,0,5.9931,49.5181
2012,1,30,200,0,0,-119.6462,38.849
2016,1,30,200,0,0,41.8681,41.7977
2012,1,30,200,0,0,-4.4822,54.1733
2010,1,30,200,0,0,120.9317,16.6604
2013,2,30,200,0,0,-90.7085,43.1604
2007,2,30,200,0,0,118.288,25.934
2013,2,30,200,0,0,-107.2396,39.1808
2009,1,30,200,8,0,73.5178,16.656
2011,1,10,200,0,0,-83.9793,10.1118
2014,1,30,200,0,0,74.9465,33.0272
2014,1,20,100,0,0,123.8476,10.2714
2017,2,30,100,0,0,-72.59852781,42.89748611
2016,1,30,200,2,0,130.6492,32.9428
2015,2,30,300,24,0,70.0162,38.0991
2013,1,30,200,1,0,76.7043,31.4898
2015,1,30,300,42,0,88.1881,26.8352
2009,1,20,200,2,0,88.1667,26.8992
2010,2,30,100,0,0,-106.9823,39.2143
2007,1,30,200,0,0,124.5345867,8.087753906
2014,2,10,100,0,0,114.6943,39.3602
2011,2,10,100,0,0,-83.5703,35.8473
2011,1,30,200,0,0,81.773,29.139
2010,1,30,200,1,0,92.71495623,23.72988966
2013,2,30,200,0,0,-111.0337,39.4402
2007,1,10,200,0,0,91.8,26.1833
2010,2,10,200,0,0,-72.2308,-13.3219
2010,1,10,200,0,0,88.3052,26.8712
2010,2,30,100,0,0,-157.9207,21.3787
2014,1,30,200,11,0,108.9523,31.0053
2007,1,10,200,1,0,88.35,27.1667
2012,1,30,300,0,0,90.9352,29.4903
2013,2,30,100,0,0,-80.6094,39.7447
2011,2,30,200,0,0,-42.8167,-22.3165
2015,1,20,200,0,0,-104.8574,38.7714
2010,1,30,200,0,0,23.0804,42.2755
2016,2,30,200,0,0,-108.0488,38.0115
2012,2,30,200,0,0,172.7141,-43.6028
2011,1,30,100,0,0,-84.5256,38.9566
2012,1,30,300,0,0,75.8101,26.876
2016,1,20,100,2,7,-75.1619,6.2336
2013,1,10,200,0,0,-82.995,37.345
2010,2,30,100,0,0,-83.1006,37.0945
2013,1,30,200,5,0,109.2378,-6.9274
2011,2,30,100,0,0,-61.2984,10.3828
2010,1,30,100,0,0,-61.5006,10.6738
2011,1,30,200,0,0,79.04191791,30.67629482
2010,1,30,200,0,0,48.5798,41.1567
2011,2,30,200,1,0,80.9282,6.9554
2015,2,10,100,0,0,-122.3085,47.9427
2015,2,10,200,0,1,-81.8692,37.6142
2014,1,10,200,1,0,91.8587,25.9702
2012,1,30,300,1,0,113.5977,24.8121
2010,1,30,200,0,0,79.4971,30.7284
2011,1,30,100,0,0,-84.4674,39.1251
2011,1,30,200,0,0,-122.2348,47.3809
2010,1,30,200,0,0,121.5722,25.1701
2016,2,30,200,0,0,21.418,41.9841
2012,1,10,300,0,0,-3.792,51.7633
2015,1,30,200,5,0,41.4709,41.3917
2010,1,30,200,4,0,103.7853,34.5281
2011,1,30,200,2,0,-73.2994,7.096
2015,2,30,200,0,0,-82.8875,37.5986
2016,1,30,200,0,0,83.2627,28.0461
2007,1,10,200,0,0,98.6333,14.7333
2013,1,10,200,2,0,-84.8955,10.5546
2013,1,30,200,0,0,76.9297,31.7093
2013,2,10,200,0,0,-109.0676,44.5199
2014,1,30,200,0,0,82.6789,28.6792
2013,1,30,200,0,0,122.1066,6.9452
2007,1,10,100,0,0,-0.15430659,51.28777211
2011,1,30,200,0,0,13.351,-8.8961
2011,1,20,200,0,0,-120.971,39.1209
2010,1,30,200,0,0,42.8299,42.6309
2017,1,10,200,0,0,-90.9992342,42.72187313
2012,2,30,200,3,0,-96.75,17.0854
2011,1,10,100,0,0,-105.447,37.4288
2011,2,30,100,0,0,-122.5779,45.3339
2009,2,30,200,1,0,68.7882,37.8515
2011,1,30,200,2,0,88.633,27.7344
2013,1,30,200,2,0,83.4966,28.3341
2010,1,30,200,0,0,20.7704,39.8329
2008,1,30,200,2,0,85.15,27.7167
2013,1,10,200,0,0,46.9313,34.637
2010,1,30,200,0,0,-43.0521,-22.9188
2010,1,30,100,0,0,-122.6508,45.7037
2016,1,20,200,0,0,88.11,26.7903
2016,2,30,100,0,0,7.4146,46.965
2011,2,30,100,0,0,-61.5838,10.7142
2012,1,30,200,0,0,88.6065,27.339
2010,1,30,200,4,0,72.9394,33.8147
2011,2,10,100,0,0,-107.3021,39.5015
2011,1,20,200,0,0,86.91913823,27.21819015
2015,1,20,200,0,0,78.3415,30.416
2011,1,30,200,0,0,-122.9992,38.8269
2014,2,10,100,0,0,-122.204,47.9796
2009,1,30,100,0,0,-82.8836,37.4514
2013,1,10,200,0,0,109.9731,22.2805
2010,1,30,200,0,0,82.4827,27.9937
2012,1,30,300,0,0,73.3731,34.5847
2009,2,10,200,3,0,30.866,-29.954
2015,2,10,200,0,0,-82.31,37.7219
2013,1,10,200,0,0,101.4169,3.0089
2016,2,30,200,0,0,72.3119,41.4816
2015,1,10,200,1,0,41.8196,41.1795
2010,1,30,200,0,0,77.5092,31.1191
2015,1,30,200,4,0,114.3101,27.4694
2012,2,10,200,0,0,-122.3624,48.1285
2010,1,30,200,0,0,44.0874,42.6285
2015,2,30,100,0,0,-80.02022486,32.85199035
2007,1,10,200,0,0,94.1192,25.4993
2013,2,10,200,0,0,102.0873,-2.847
2011,1,30,200,0,0,77.5146,10.2445
2009,1,30,200,2,0,121.1751292,14.6046311
2013,2,10,200,0,0,-81.6747,35.9242
2013,1,30,300,0,0,-40.4598,-20.4337
2013,1,30,100,0,0,101.7035,3.1562
2010,1,30,200,13,0,76.4243,35.2169
2007,1,10,200,6,0,119.762,-0.6811
2011,1,30,200,1,0,118.0657,5.8452
2011,1,30,200,0,0,78.908,30.2414
2010,1,30,200,0,0,48.4546,41.2746
2012,1,10,300,3,0,35.56619905,0.772146528
2013,1,30,100,0,0,-80.2054,40.5287
2011,1,30,200,0,0,-121.9754,47.6269
2015,1,20,100,0,0,79.0758,30.7204
2015,1,20,200,0,0,75.203,33.3296
2011,2,30,100,0,0,-61.8642,10.0876
2013,1,30,200,2,0,103.6205,30.9202
2011,2,30,200,0,0,-70.744,18.9045
2015,1,10,200,0,0,-91.7416,17.7055
2012,1,20,100,0,0,-123.412,44.471
2008,1,30,200,0,0,124.2758,13.7769
2013,1,30,300,0,0,122.5833,9.573
2016,1,30,200,0,0,84.5699,19.3805
2011,1,20,200,0,0,148.4762878,-20.07651697
2011,1,30,200,0,0,120.2377,14.8977
2014,1,10,200,0,0,18.842,44.4624
2015,1,30,200,0,0,-132.7891693,55.46624663
2013,1,10,200,0,0,106.922,34.3887
2010,1,30,100,0,0,-86.8044,40.425
2013,1,10,200,1,0,36.9613,-0.8012
2011,1,30,200,0,0,124.0367,9.6389
2010,1,30,200,0,0,-121.1883,48.7109
2015,1,30,100,0,0,6.5662,45.8358
2010,2,30,100,0,0,-107.2429,39.4346
2011,2,30,100,0,0,-112.5716,40.3398
2011,1,30,200,0,0,125.1094,10.3503
2009,2,30,200,8,0,101.5081,6.17
2014,1,20,200,2,3,82.3354,28.9429
2010,1,30,100,0,0,-106.167,38.7275
2013,1,40,300,0,0,-143.168,61.978
2015,1,20,100,0,0,-104.8365,38.9218
2013,2,30,100,0,0,173.363,-41.1869
2015,1,30,200,0,0,-123.8655,46.9785
2014,1,30,200,0,0,36.8168,-0.9399
2014,1,30,200,0,0,-82.8416,8.8229
2011,1,30,100,0,0,-80.0038,40.4981
2007,1,20,200,0,0,83.6667,28.4167
2015,2,10,200,0,0,-80.111,37.1873
2015,1,20,200,2,0,75.3156,34.0404
2015,1,10,200,0,0,94.0906,23.9278
2013,1,10,100,0,0,-82.808,35.078
2012,1,10,200,0,0,118.1493,5.4164
2014,2,30,100,0,11,125.6022,7.0562
2010,1,30,200,0,0,-66.9072,10.4701
2012,1,30,200,0,0,100.3028,5.4439
2015,1,20,300,9,1,107.4603,21.0893
2013,1,10,200,1,0,81.0556,6.9851
2011,2,30,100,0,0,-118.6002,34.1625
2009,2,30,200,2,0,34.9364,32.0823
2012,1,30,200,0,0,177.4567,-17.7318
2008,1,30,200,9,0,-85.89,12.12
2008,1,10,200,0,0,124.3101,13.8701
2008,1,30,200,2,0,121.05,14.47
2013,2,30,200,0,0,-111.2445,39.9575
2010,2,30,200,5,0,99.7996,8.9655
2016,1,10,200,0,0,147.2151,-36.7654
2014,1,10,100,0,0,-2.2608,57.2276
2007,2,20,200,1,0,93.55,24.9667
2010,1,30,200,0,0,77.2498,32.3733
2010,2,30,200,0,0,123.9032,10.3325
2016,1,20,200,0,0,75.51068484,33.13810294
2011,1,30,200,0,0,177.4136,-39.0412
2010,1,30,200,17,0,92.5275,20.87
2012,1,30,200,0,0,101.8783,28.4628
2010,1,30,200,6,0,73.0114,19.1935
2016,1,30,200,0,0,-0.8242,51.1993
2012,1,30,300,0,0,-67.5221,46.3029
2015,2,10,200,0,0,107.2971,21.0268
2007,1,10,300,0,0,169.1339,-44.3025
2016,1,10,200,0,0,-0.1706,6.2045
2010,1,30,200,0,0,85.2401,27.7745
2015,1,20,100,0,0,-82.4673,36.2032
2009,1,30,200,0,0,-70.5167,-33.35
2010,2,10,200,0,0,-87.7654,14.3898
2014,2,20,100,0,0,100.2802,5.373
2015,1,10,200,0,0,-79.8221,9.3626
2011,2,30,100,0,0,-61.3723,10.4089
2010,1,30,100,0,0,-117.8395,34.0688
2012,1,30,200,0,0,93.0123,25.1775
2014,1,30,200,0,0,178.4944,-17.7558
2010,2,30,200,0,0,-117.2674,34.0424
2010,1,30,200,0,0,120.8671,23.8393
2014,2,30,100,0,0,-105.0175,38.9398
2011,2,30,100,0,0,-80.4911,40.1095
2011,1,30,200,0,0,101.6588,3.0977
2010,1,30,200,0,0,145.2737,-37.5803
2010,1,30,300,46,0,92.4063,20.8287
2010,1,30,100,0,0,-61.4719,10.7163
2010,1,30,300,25,0,-91.3227,14.8231
2011,1,30,100,0,0,-82.4453,38.4193
2010,1,30,300,31,0,92.19566765,21.06313524
2007,1,10,100,0,0,-79.916,40.4377
2012,1,30,200,0,0,135.7999,34.8855
2014,2,10,100,0,0,-109.8833,44.4686
2015,2,10,100,1,0,-80.4306,37.7663
2015,2,30,100,0,0,-118.9931,50.788
2012,1,30,200,0,0,109.3047,-7.533
2011,1,30,200,0,0,80.6517,7.088
2014,2,40,200,0,0,-82.8679,37.5927
2015,1,30,200,0,0,75.2405,33.0186
2011,2,30,200,0,0,-122.4805,44.3982
2007,1,10,200,5,0,120.917,17.1167
2015,1,30,200,0,0,88.2478,27.0161
2010,1,30,200,1,0,103.5461,31.0539
2013,2,10,100,0,0,-89.5556,40.6535
2011,1,30,100,0,0,98.3333,7.909
2013,1,10,100,0,0,151.0075,-33.8234
2016,2,10,100,0,0,-123.8033,39.4415
2007,1,10,100,0,0,-156.0898,20.6479
2007,2,10,300,13,0,-75.6941,4.8081
2010,1,30,100,0,0,-86.8931,36.0739
2016,1,10,100,1,0,101.479,4.479
2015,1,30,100,0,3,110.2707,-7.4343
2010,2,30,200,0,0,-61.5705,10.7137
2015,1,10,200,0,0,-122.7251,45.713
2012,1,30,200,0,0,123.52,13.6042
2015,1,30,300,253,374,-90.4847,14.6367
2011,2,30,200,0,0,73.5654,34.8067
2012,1,30,200,0,0,93.1265,25.3056
2008,2,30,200,11,0,35.447,1.2827
2010,2,30,100,0,0,-119.8086,36.3969
2010,2,30,100,0,0,-122.0695,47.5326
2013,2,30,100,0,0,-111.1548,39.5166
2010,2,30,100,0,0,-92.6751,45.3853
2014,1,10,100,0,0,84.6333,27.9995
2010,1,30,200,0,0,104.4591,21.6429
2010,1,30,200,0,0,-66.8545,10.4447
2015,1,30,100,0,0,-116.7469,33.0681
2011,1,30,300,0,0,121.7541,24.634
2014,2,20,300,0,0,116.2825,6.1353
2010,1,30,200,0,0,-90.5205,14.5624
2008,2,10,200,0,0,-8.306,53.665
2010,1,30,200,0,0,-75.3337,7.6167
2007,2,10,200,5,0,-90.45,14.5667
2008,1,10,200,0,0,84.35,28.278
2014,1,30,300,0,0,12.4374,41.8964
2011,1,10,100,0,0,73.4361,17.9031
2011,1,30,200,1,0,-42.65,-22.2492
2015,1,30,100,0,0,77.8987,11.374
2015,1,20,200,0,0,116.5867799,6.06832965
2012,1,30,200,0,0,75.2381,33.2413
2008,1,10,200,0,0,73.8377,15.3925
2014,1,30,100,0,0,-5.2213,56.7331
2014,1,20,200,0,0,84.7387,28.2045
2011,1,20,200,5,3,125.2441,7.9436
2010,1,30,200,0,0,43.9063,42.3562
2014,2,10,200,0,0,68.8479,35.7508
2010,2,30,200,8,0,-79.6505,9.5493
2007,1,10,200,0,0,85.7,27.7667
2012,1,30,200,2,0,120.6282,16.3634
2016,1,10,200,0,0,145.6201,-40.9324
2015,1,20,200,0,0,94.4481,25.1941
2009,2,30,100,0,0,-122.6522,47.2841
2016,2,10,200,0,0,-80.7427,38.3529
2012,1,30,200,0,0,38.063,44.5558
2013,1,30,200,0,0,73.364,18.7654
2010,1,30,200,0,0,77.5277,10.3184
2015,1,30,200,0,0,-87.2055,14.0211
2008,1,10,200,0,0,126.0367,7.8253
2012,2,10,100,0,0,-122.369,45.5169
2010,1,30,200,0,0,94.1054,25.4196
2010,1,30,200,0,0,-122.6561,47.5692
2015,1,30,200,0,0,88.2476,27.0165
2015,1,30,200,8,6,97.1594,18.8204
2010,2,30,100,0,0,-91.4334,44.8545
2010,1,30,200,0,0,120.9319,17.8101
2015,1,20,100,0,0,74.5828,14.8937
2014,1,30,200,0,0,110.389,-6.9934
2015,1,10,100,0,0,-91.8708,14.7159
2016,2,30,200,0,0,-120.6609,38.3139
2010,1,30,200,0,0,85.8369,27.7838
2015,1,10,200,0,0,-90.4902,14.689
2015,1,10,200,0,0,-90.9681,14.6614
2008,1,30,200,0,0,124.841,1.4931
2008,1,30,200,12,0,118.2,31.07
2014,1,10,200,0,0,112.9838,28.0115
2014,2,20,200,0,0,-35.1888,-5.7946
2011,2,30,200,0,0,-122.332,47.8651
2007,1,10,100,0,0,121.553,38.9325
2010,1,30,200,0,0,-76.8865,18.2544
2009,2,10,200,3,0,-45.601,-5.0804
2015,1,20,100,0,0,72.7308,24.5938
2015,1,20,100,0,0,80.2186,29.5863
2016,1,10,200,4,2,117.9852,27.2129
2013,2,10,200,0,0,93.4946,24.9926
2010,1,30,200,0,0,120.5567,16.3453
2011,2,30,200,0,0,-119.8018,34.468
2009,1,30,200,1,0,88.3195318,26.88211522
2010,2,30,200,0,0,-118.2251,34.2363
2015,1,30,300,0,0,92.8112,23.4495
2016,2,10,200,0,0,-121.7,50.4868
2014,1,30,100,0,0,-86.8019,33.3747
2015,2,30,200,0,0,100.2468,5.2885
2015,1,30,200,0,0,-77.6081,-5.7135
2015,1,30,300,0,0,130.747,31.4976
2011,1,30,100,0,0,-157.7865298,21.369472
2014,1,30,100,6,0,106.7816,-6.5317
2012,1,30,200,0,0,120.8896,17.5768
2011,1,30,200,0,0,93.948,24.7992
2010,2,30,100,0,0,-122.4944,37.8559
2013,1,20,200,0,0,-72.0295,42.1004
2014,1,20,200,0,0,-2.8011,50.8829
2013,1,30,200,0,0,93.6833,22.9167
2013,1,30,200,0,0,91.7049,26.1665
2008,1,10,200,0,0,45.7167,41.75
2010,1,30,200,4,0,73.1694,19.2179
2012,1,30,300,0,0,-71.8666,-43.1826
2012,1,30,300,20,0,-79.9205,-0.7416
2014,2,40,200,0,0,-122.6707,45.4206
2010,1,30,200,0,0,107.9887,15.608
2015,1,10,300,0,0,108.6966,28.0878
2011,1,30,200,0,0,75.1611,33.2466
2011,1,10,200,0,0,103.6019,31.2574
2013,1,30,300,1,0,83.9066,27.9687
2016,1,30,200,15,1,98.5636,3.3271
2011,1,30,200,0,0,-122.8728,45.9873
2015,2,40,200,0,0,-82.7982,37.6251
2010,1,30,200,0,0,94.5512,26.3335
2012,1,30,200,3,0,111.1995,30.4661
2011,2,30,200,0,0,10.3174,61.3285
2013,2,30,300,0,0,76.4319,10.3228
2008,1,30,200,0,0,117.4844,0.1276
2015,1,20,100,0,0,94.2156,24.954
2014,2,10,100,0,0,-91.9607,43.7638
2012,1,30,200,0,0,-61.5741,10.6884
2014,1,20,200,0,0,-84.5284,39.1396
2011,1,30,200,0,0,123.2449,9.2829
2010,2,30,200,0,0,-117.0312,34.231
2014,1,30,200,0,0,-77.1255,-9.3884
2010,1,30,200,0,0,121.9836,16.3071
2011,1,10,100,0,0,85.6846,27.9512
2011,1,30,200,0,0,102.8213,2.3689
2010,2,10,100,0,0,-91.0962,40.7799
2010,1,30,200,6,0,109.1404,-7.4832
2014,1,10,100,0,0,-84.7349,10.4792
2014,1,10,200,2,0,-92.0738,15.2422
2011,1,30,200,0,0,124.8792,6.1188
2008,1,10,300,0,0,144.9642,-6.0377
2012,1,30,300,0,0,104.0014,22.4539
2010,2,30,200,0,0,-107.2301,39.1905
2010,2,30,100,0,0,-82.907,37.9065
2012,1,30,200,0,0,36.1492,34.4755
2012,1,10,300,15,0,119.3657,-3.1713
2014,2,30,200,0,0,-120.9298,46.815
2009,2,30,100,0,0,-90.1993,38.898
2010,1,30,200,0,0,-6.4318,53.0055
2016,1,10,200,0,0,84.9005,27.805
2011,1,30,200,3,0,-51.5288,-25.0209
2009,1,30,200,1,0,104.4842,-5.4721
2010,2,30,200,1,0,93.0083,25.1796
2013,1,30,200,0,0,-82.5166,35.6255
2010,1,30,200,0,0,-83.9442,35.5001
2013,1,30,200,0,0,103.8855,27.7482
2007,1,10,200,0,0,94.1162,25.4379
2008,1,10,100,0,0,145.6331,-16.8164
2015,1,20,100,0,0,77.7652,33.616
2015,1,10,200,0,0,-87.9369,14.2801
2013,1,10,200,0,0,-81.6384,35.9974
2011,2,30,100,0,0,-122.6481,38.5444
2011,1,30,200,0,0,78.197,30.012
2012,1,10,200,0,0,-80.0073,40.4324
2014,1,10,100,1,0,110.1741,26.4845
2016,2,10,200,0,0,-94.0658,44.1527
2010,1,30,200,0,0,77.2106,32.304
2007,1,10,300,0,0,94.0132,25.7055
2010,2,30,100,0,0,-118.2263,34.2243
2011,2,30,200,0,0,-121.6338,36.9081
2010,1,30,200,0,0,79.4356,30.7991
2015,1,20,200,0,0,75.6394,35.2817
2016,2,30,200,1,0,93.804,27.3034
2013,1,30,200,0,0,149.7484,-35.3515
2013,2,30,200,0,0,9.4192,46.0539
2010,1,30,200,10,0,95.4149,28.3092
2013,1,10,200,3,0,106.7987,-6.5909
2017,1,20,100,0,0,76.01854791,11.51185539
2016,2,10,100,0,0,-108.0314,37.9958
2012,1,10,100,0,0,-122.3992,44.1228
2016,1,10,200,0,0,-4.8568,56.2266
2007,1,10,100,0,0,-57.5843,50.2413
2015,2,30,300,1,0,45.2472,42.5676
2012,1,10,200,0,0,-4.1637,51.113
2012,2,30,200,0,0,-116.3517,48.3815
2012,1,30,300,0,0,89.3903,26.8597
2014,1,10,100,0,0,-93.1627,44.885
2013,1,40,200,0,0,75.2027,33.4372
2010,1,30,200,0,0,-43.4272,-22.8961
2013,1,30,200,0,0,83.5043,28.3952
2010,2,30,100,0,0,-82.8329,35.7117
2010,1,30,200,0,0,83.3395,27.8808
2007,1,10,200,0,0,88.526,26.8096
2010,2,30,200,3,0,-92.6698,15.3258
2014,1,30,200,0,0,-67.1782,18.3711
2016,2,30,300,0,0,-96.8975,32.834
2007,1,10,200,2,0,72.9104,19.0298
2014,2,20,300,2,0,-73.1205,7.1133
2010,1,30,200,0,0,123.7294,10.232
2010,1,30,200,5,0,-70.1217,-14.1232
2014,2,10,100,5,0,-13.2408,8.4829
2010,1,10,200,0,0,74.1213,34.151
2011,1,30,200,0,0,84.4107,27.9654
2012,1,10,100,0,0,-122.6888,45.4992
2010,1,30,200,0,0,76.34158851,34.38663064
2014,2,20,100,0,0,-93.7933,44.6474
2007,1,10,200,0,0,74.0253,15.0296
2013,1,30,200,0,0,122.848,0.6185
2015,2,30,200,0,0,116.6443,5.9551
2016,1,10,200,0,0,112.3174,28.5299
2011,1,30,200,0,0,-113.9484,45.6934
2011,1,30,200,0,0,-124.031,44.6511
2012,1,10,200,6,0,80.5284,7.5694
2010,1,30,200,0,0,93.1658,25.2269
2011,2,30,200,0,0,-122.4801,37.9029
2013,2,30,200,0,0,133.9654,35.5225
2010,2,30,100,0,0,-117.001,33.4685
2012,1,30,200,0,0,121.4166,17.4122
2015,1,30,100,0,0,-122.4333,45.6
2011,1,30,200,0,0,-4.8572,56.228
2010,1,30,200,1,0,121.4292,17.5004
2011,1,30,200,0,0,125.0981,10.3094
2011,1,30,200,0,0,-122.3497,37.5456
2013,2,30,200,2,0,75.7525,33.3118
2010,1,30,100,0,0,-61.5671,10.6859
2009,1,30,200,0,0,102.0987,2.7325
2012,1,30,200,0,0,123.8296,8.1484
2013,1,30,200,5,0,72.8663,19.0222
2014,1,20,100,0,0,123.881,10.3479
2010,1,30,200,0,0,107.9097,-7.2484
2010,2,30,100,0,0,-124.05,43.7436
2011,1,30,200,0,0,-80.8243,39.8541
2010,1,30,200,1,0,124.7836,40.7297
2011,1,30,200,0,0,9.6094,61.579
2014,2,10,100,0,0,-4.8841,56.2456
2011,2,30,100,0,0,-111.7429,39.9121
2008,2,30,200,0,0,-118.2,36.8
2010,2,30,200,2,0,-72.0826,-13.3342
2008,1,30,200,4,0,85.11,28.18
2016,1,30,200,0,0,143.8953,-38.6326
2009,1,30,200,0,0,-170.651,-14.2642
2012,1,30,200,0,0,73.9342,35.4453
2016,2,20,200,0,0,-122.1239,37.844
2010,1,30,200,3,0,107.5626,-6.9336
2011,2,30,200,0,0,-122.2434,47.9664
2014,2,10,100,0,0,-84.9289,32.4981
2014,1,10,200,7,0,80.1563,6.5261
2015,2,30,200,0,0,-83.9822,10.0757
2011,1,30,200,0,0,124.9167,6.05
2008,1,30,200,2,0,121.15,14.675
2016,2,10,100,0,0,-120.5597,38.376
2012,1,10,200,0,0,32.581,0.3172
2008,1,10,200,0,0,-117.3042,33.0643
2013,1,10,200,0,1,-122.6011,48.1393
2014,1,10,100,4,0,137.3707,-3.5517
2011,1,10,200,0,0,77.0206,30.9209
2014,2,10,100,0,0,-105.8961,39.632
2013,1,30,200,0,0,41.782,41.9482
2012,2,30,300,0,0,120.9876,23.8396
2012,1,30,200,0,0,106.8416895,-6.250422873
2011,2,30,100,0,0,-83.7342,42.2939
2008,2,10,200,0,0,-105.1865,39.2228
2015,1,10,200,0,0,-86.9101,13.5807
2010,2,30,200,0,0,-119.4471,34.3644
2011,2,30,100,0,0,-84.0971,38.7981
2011,1,30,200,0,0,-127.0961,50.5854
2010,1,30,200,0,0,-43.527,-23.0085
2011,1,30,100,0,0,-88.9436,35.1802
2010,1,30,200,0,0,92.2845,25.3612
2010,2,30,100,0,0,-82.4804,37.9135
2011,2,10,200,0,0,-87.0355,35.6216
2010,2,30,200,3,0,-67.5078,-45.858
2014,1,20,300,0,0,90.3852,25.7354
2016,2,30,200,0,0,-108.0164,37.9926
2016,1,10,200,0,0,121.3014,16.9959
2016,2,30,200,0,0,-108.0372,38.0021
2011,1,10,200,7,0,82.4728,28.7773
2011,1,30,100,0,0,114.7247,4.6967
2013,2,10,200,0,0,-115.8215,36.1054
2012,2,30,200,0,0,35.6043,33.8493
2014,1,20,300,0,0,90.5763,25.8143
2010,1,30,200,0,0,94.11112157,25.63961883
2011,2,20,200,0,0,-83.1497,36.8755
2015,2,20,100,0,0,-81.3494,38.4875
2011,1,30,200,0,0,112.3254,2.5248
2011,2,30,100,0,0,-122.0604,37.022
2013,1,30,200,1,1,83.6606,27.8686
2016,1,20,100,1,0,92.5121,24.5308
2011,2,30,200,0,0,-116.0303,43.6626
2013,1,30,200,0,0,-98.5,17.225
2015,1,20,200,0,0,75.8103,33.1754
2013,2,30,200,0,0,-108.0086,37.9935
2016,1,20,200,0,0,88.2891,27.2676
2013,1,30,300,2,0,110.0076,-7.7085
2013,1,10,100,0,0,75.1945,32.9918
2011,1,30,100,0,0,-123.9665,44.9438
